speaker,year,gender,lives,born,education,index,preposition,prep_type,st_form,case,form,consonant
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,197434,у,later,них,gen,pl,no
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,197446,у,later,него,gen,m,no
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,216169,у,later,него,gen,m,no
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,425772,у,later,него,gen,m,no
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,228784,с,initial,ними,ins,pl,no
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,230299,к,initial,ним,dat,pl,no
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,230310,у,later,них,gen,pl,no
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,425760,у,later,них,gen,pl,no
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,672850,у,later,него,gen,m,yes
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,673064,у,later,него,gen,m,yes
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,674813,от,later,нее,gen,f,yes
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,675269,у,later,нее,gen,f,yes
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,674255,на,later,них,loc,pl,no
ait1954,1954,female,Mikhalevskaya,Mikhalevskaya,high,675279,у,later,них,gen,pl,yes
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,91170,на,later,ней,loc,f,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,91338,у,later,них,gen,pl,yes
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,89659,с,initial,ним,ins,m,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,201715,на,later,нее,acc,f,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,201759,на,later,ней,loc,f,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,201878,у,later,него,gen,m,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,201886,у,later,него,gen,m,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,202210,к,initial,ним,dat,pl,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,201272,к,initial,ним,dat,pl,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,201330,у,later,них,gen,pl,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,201434,у,later,нее,gen,f,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,155949,у,later,него,gen,m,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,58638,у,later,нее,gen,f,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,1352,у,later,него,gen,m,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,1559,у,later,него,gen,m,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,1586,у,later,него,gen,m,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,73377,на,later,него,acc,m,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,68621,у,later,нее,gen,f,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,73847,у,later,них,gen,pl,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,74044,у,later,них,gen,pl,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,74130,у,later,них,gen,pl,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,74191,у,later,них,gen,pl,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,259582,у,later,него,gen,m,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,264173,на,later,ней,loc,f,yes
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,259320,с,initial,ними,ins,pl,no
ans1925,1925,female,Mikhalevskaya,Kadyevskaya,low,259428,с,initial,ними,ins,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,49975,у,later,него,gen,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,50452,у,later,ней,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,50455,у,later,ней,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,50843,с,initial,ним,ins,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,50926,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,51006,к,initial,нему,dat,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,51010,у,later,него,gen,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,53120,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,53129,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,47739,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,48004,про,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,48235,у,later,него,gen,m,yes
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,48550,с,initial,ним,ins,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,62947,у,later,ней,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,66816,у,later,ней,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,63034,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,67584,у,later,ней,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,67617,у,later,него,gen,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,67863,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,68176,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,68279,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,68303,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,68346,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,68576,с,initial,ним,ins,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,68651,у,later,него,gen,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,69627,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,70096,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,63445,с,initial,ним,ins,m,yes
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,71793,у,later,ней,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,63657,у,later,ней,gen,f,yes
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,63835,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,64091,у,later,него,gen,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,64162,у,later,ней,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,64194,у,later,них,gen,pl,yes
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,65016,у,later,ней,gen,f,yes
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,186482,у,later,него,gen,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,186510,у,later,него,gen,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,186584,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,185154,к,initial,нему,dat,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,185183,в,initial,ней,loc,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,185272,про,later,него,gen,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,185606,у,later,него,gen,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,185623,у,later,него,gen,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,186026,у,later,него,gen,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,27272,у,later,нее,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,23831,по,later,ней,dat,f,yes
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,28721,у,later,ней,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,23581,у,later,ней,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,26683,у,later,ней,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,58186,от,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,58322,у,later,него,gen,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,58483,с,initial,ним,ins,m,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,55252,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,56340,у,later,нее,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,56410,у,later,нее,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,56449,у,later,нее,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,57310,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,57377,у,later,нее,gen,f,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,57407,у,later,них,gen,pl,no
avm1922,1922,female,Mikhalevskaya,Mikhalevskaya,low-mid,58081,у,later,нее,gen,f,yes
avt1928,1928,female,Plosskoe,Minia,high-mid,239240,к,initial,нему,dat,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,114367,с,initial,ней,ins,f,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,116282,у,later,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,120817,у,later,него,gen,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,121022,с,initial,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,121033,с,initial,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,121205,у,later,ней,gen,f,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,121268,у,later,него,gen,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,84988,из,later,него,gen,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,85521,у,later,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,85527,у,later,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,86187,с,initial,ней,ins,f,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,82857,за,later,него,acc,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,87641,у,later,него,gen,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,83372,без,later,него,gen,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,83376,без,later,него,gen,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,84200,за,later,ней,ins,f,yes
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,84465,у,later,ней,gen,f,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,84460,у,later,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,55003,с,initial,ним,ins,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,55938,у,later,него,gen,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,56904,под,later,ним,ins,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,58996,за,later,него,acc,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,60889,на,later,него,acc,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,53734,у,later,нее,gen,f,yes
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,54750,у,later,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,54861,у,later,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,56403,у,later,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,56836,на,later,них,acc,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,60852,у,later,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,61034,у,later,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,62559,у,later,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,118831,у,later,него,gen,m,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,112969,у,later,нее,gen,f,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,117914,к,initial,ней,dat,f,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,119455,у,later,нее,gen,f,yes
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,115231,у,later,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,115650,у,later,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,118595,у,later,них,gen,pl,no
egp1928,1928,female,Mikhalevskaya,Fomin Pochinok,low-mid,118755,к,initial,ним,dat,pl,no
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,347679,кроме,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,347750,у,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348227,через,later,него,acc,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348310,у,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348398,от,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348404,к,initial,нему,dat,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348420,у,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348494,у,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348527,у,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348530,у,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348549,у,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348555,у,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348604,у,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348651,у,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348665,у,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,350068,с,initial,ним,ins,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,350086,от,later,него,gen,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,350101,с,initial,ним,ins,m,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,344550,у,later,нее,gen,f,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,345139,к,initial,ней,dat,f,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,345918,у,later,нее,gen,f,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,350764,с,initial,ней,ins,f,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,345683,у,later,них,gen,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,346115,у,later,них,gen,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,347604,для,later,них,gen,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,347610,для,later,них,gen,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,347727,у,later,них,gen,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,347775,у,later,них,gen,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,347805,у,later,них,gen,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348016,за,later,них,acc,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348143,у,later,них,gen,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348151,у,later,них,gen,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348863,с,initial,них,gen,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,348931,у,later,них,gen,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,349552,у,later,них,gen,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,350870,у,later,них,gen,pl,yes
ent1968,1968,female,Mikhalevskaya,Mikhalevskaya,high,350878,у,later,них,gen,pl,yes
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,306587,на,later,него,acc,m,yes
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,303318,на,later,них,acc,pl,no
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,619631,по,later,нему,dat,m,yes
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,619706,с,initial,ним,ins,m,yes
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,620701,у,later,него,gen,m,yes
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,621511,у,later,него,gen,m,yes
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,622121,из-за,later,него,gen,m,yes
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,622168,от,later,него,gen,m,yes
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,617269,за,later,ней,ins,f,yes
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,618836,у,later,них,gen,pl,yes
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,618839,у,later,них,gen,pl,yes
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,619524,с,initial,ними,ins,pl,yes
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,619598,с,initial,ними,ins,pl,yes
ffp1952,1952,male,Mikhalevskaya,Mikhalevskaya,high,621805,на,later,них,acc,pl,yes
gvp1949,1949,female,Mikhalevskaya,Mikhalevskaya,high,392081,до,later,него,gen,m,yes
gvp1949,1949,female,Mikhalevskaya,Mikhalevskaya,high,390412,у,later,них,gen,pl,yes
gvp1949,1949,female,Mikhalevskaya,Mikhalevskaya,high,302310,у,later,них,gen,pl,no
gvp1949,1949,female,Mikhalevskaya,Mikhalevskaya,high,304221,у,later,них,gen,pl,no
gvp1949,1949,female,Mikhalevskaya,Mikhalevskaya,high,304242,у,later,них,gen,pl,yes
gvp1949,1949,female,Mikhalevskaya,Mikhalevskaya,high,304752,у,later,них,gen,pl,yes
gvp1949,1949,female,Mikhalevskaya,Mikhalevskaya,high,306248,у,later,них,gen,pl,yes
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,109829,к,initial,нему,dat,m,no
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,110875,с,initial,ним,ins,m,yes
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,206144,на,later,нем,loc,m,no
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,211472,к,initial,нему,dat,m,no
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,215436,у,later,него,gen,m,no
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,215452,с,initial,ним,ins,m,no
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,212953,с,initial,ней,ins,f,no
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,212963,с,initial,ней,ins,f,no
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,213227,с,initial,ней,ins,f,no
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,213238,с,initial,ней,ins,f,no
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,112436,от,later,них,gen,pl,no
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,210232,у,later,них,gen,pl,no
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,210396,у,later,них,gen,pl,yes
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,211558,у,later,них,gen,pl,yes
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,211566,у,later,них,gen,pl,no
iip1951,1951,male,Mikhalevskaya,Plosskoe,high-mid,212259,у,later,них,gen,pl,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,167697,у,later,него,gen,m,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,167965,у,later,него,gen,m,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,168106,у,later,него,gen,m,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,168138,под,later,ним,ins,m,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,168145,у,later,него,gen,m,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,168237,у,later,него,gen,m,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,169285,у,later,них,gen,pl,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,169356,у,later,него,gen,m,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,165813,у,later,них,gen,pl,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,165843,до,later,них,gen,pl,yes
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,166287,у,later,него,gen,m,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,164919,для,later,них,gen,pl,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,164922,для,later,них,gen,pl,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,95758,у,later,него,gen,m,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,161893,у,later,него,gen,m,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,161552,у,later,ней,gen,f,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,164729,к,initial,ней,dat,f,no
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,164734,к,initial,ней,dat,f,yes
ipm1956,1956,male,Mikhalevskaya,Mikhalevskaya,high-mid,163454,у,later,них,gen,pl,no
juap1969,1969,male,Mikhalevskaya,Mikhalevskaya,high-mid,43632,у,later,них,gen,pl,yes
juap1969,1969,male,Mikhalevskaya,Mikhalevskaya,high-mid,43638,у,later,них,gen,pl,no
juap1969,1969,male,Mikhalevskaya,Mikhalevskaya,high-mid,43692,к,initial,ним,dat,pl,yes
juap1969,1969,male,Mikhalevskaya,Mikhalevskaya,high-mid,44140,к,initial,нему,dat,m,yes
juap1969,1969,male,Mikhalevskaya,Mikhalevskaya,high-mid,44274,у,later,него,gen,m,yes
juap1969,1969,male,Mikhalevskaya,Mikhalevskaya,high-mid,44296,от,later,них,gen,pl,yes
juap1969,1969,male,Mikhalevskaya,Mikhalevskaya,high-mid,44749,у,later,них,gen,pl,yes
juap1969,1969,male,Mikhalevskaya,Mikhalevskaya,high-mid,44882,у,later,него,gen,m,yes
lgp1947,1947,female,Mikhalevskaya,Mikhalevskaya,high,237277,у,later,него,gen,m,no
lgp1947,1947,female,Mikhalevskaya,Mikhalevskaya,high,241757,от,later,него,gen,m,no
lgp1947,1947,female,Mikhalevskaya,Mikhalevskaya,high,242185,у,later,него,gen,m,no
lgp1947,1947,female,Mikhalevskaya,Mikhalevskaya,high,242207,на,later,него,acc,m,no
lgp1947,1947,female,Mikhalevskaya,Mikhalevskaya,high,242358,от,later,них,gen,pl,no
lgp1947,1947,female,Mikhalevskaya,Mikhalevskaya,high,242958,к,initial,нему,dat,m,no
lgp1947,1947,female,Mikhalevskaya,Mikhalevskaya,high,243037,у,later,них,gen,pl,yes
lgp1947,1947,female,Mikhalevskaya,Mikhalevskaya,high,243379,у,later,них,gen,pl,yes
lgp1947,1947,female,Mikhalevskaya,Mikhalevskaya,high,243452,с,initial,ним,ins,m,yes
lgp1947,1947,female,Mikhalevskaya,Mikhalevskaya,high,243741,у,later,нее,gen,f,yes
lgp1947,1947,female,Mikhalevskaya,Mikhalevskaya,high,244589,с,initial,ним,ins,m,no
lgp1947,1947,female,Mikhalevskaya,Mikhalevskaya,high,244814,у,later,него,gen,m,yes
